"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"CG_R_7_5",-0.0295233837875449,-0.0393684755191885,0.018261788864406,-0.363712959740061,-0.571767293654646,0.34580514220977
"CG_L_7_6",-0.081785429233297,-0.0825389940521933,0.0442815634194915,-0.342754685927274,-0.586028671384704,0.3251422250496
"CG_R_7_6",-0.0424400443712647,-0.0879234787604247,0.0447317684702206,-0.306324103600904,-0.619438881133933,0.341542344010569
"CG_L_7_7",0.072519950320556,-0.0234926032095889,0.0706720446541516,-0.144977721762415,-0.494987779722361,0.359008657776142
"CG_R_7_7",-0.0119035420320282,-0.024012189744675,0.0386589425650154,-0.261009772843653,-0.50134013428173,0.351747111545253
"Cun_L_5_1",-0.0972269640700044,-0.0464936362353115,-0.0174452189862629,-0.45559295473608,-0.535356685663804,0.214937881503967
"Cun_R_5_1",-0.165319313530153,-0.00385019283626102,-0.127744298365596,-0.505222457244061,-0.407667301162311,-0.0212988948296318
"Cun_L_5_2",-0.0150615332591524,-0.175021954414529,-0.0725610291948649,-0.291298954026949,-0.652976321278677,0.0816205276836379
"Cun_R_5_2",0.0240928054411664,-0.242570053338957,-0.131825996515268,-0.253213616213055,-0.704574544294143,0.0299501667450388
"Cun_L_5_3",-0.166063135412509,-0.0218951422475124,-0.0067682435203771,-0.459021822334406,-0.432201826764548,0.179239827322537
"Cun_R_5_3",-0.0963456966511862,-0.0251614902643452,-0.148120501233756,-0.401640820207327,-0.46103295240778,-0.0821795975660711
